timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
110942,-0.137695,0.100830,0.959961,-4.923664,3.114504,-0.641221,0.975014,5.861209,normal
110962,-0.154785,0.099609,0.975830,-4.770992,2.877863,-1.473282,0.993038,5.763247,normal
110982,-0.145020,0.101074,0.964111,-4.755725,1.702290,-1.343511,0.980182,5.226829,normal
111002,-0.145996,0.090088,0.965576,-4.687023,2.053435,-1.175573,0.980698,5.250404,normal
111022,-0.139160,0.092041,0.968750,-4.755725,2.152672,-1.129771,0.983013,5.341095,normal
111042,-0.139160,0.093750,0.965332,-4.862596,2.229008,-0.923664,0.979806,5.428302,normal
111062,-0.151611,0.100586,0.955078,-4.801527,2.442748,-0.778626,0.972254,5.443155,normal
111082,-0.143311,0.093994,0.954102,-4.809160,1.885496,-0.603053,0.969372,5.200653,normal
111102,-0.133789,0.090332,0.959961,-4.870229,1.519084,-0.381679,0.973439,5.115900,normal
111122,-0.140381,0.097168,0.964600,-4.793893,2.244275,-0.778626,0.979592,5.350182,normal
111142,-0.145020,0.104492,0.957520,-4.984733,2.175573,-0.687023,0.974060,5.482032,normal
111162,-0.145508,0.098389,0.959473,-4.923664,1.480916,-0.458015,0.975418,5.161914,normal
111182,-0.148193,0.102295,0.964111,-4.755725,1.778626,-0.648855,0.980783,5.118735,normal
111202,-0.141357,0.103760,0.968994,-4.832061,2.015267,-0.458015,0.984732,5.255464,normal
111222,-0.146484,0.106689,0.960449,-5.114504,1.816794,-0.549618,0.977396,5.455361,normal
111242,-0.148193,0.100098,0.961182,-4.908397,1.687023,-0.694656,0.977676,5.236502,normal
111262,-0.145752,0.110107,0.962646,-4.748092,1.687023,-0.603053,0.979824,5.074849,normal
111282,-0.143066,0.102051,0.965088,-4.755725,1.824427,-0.931298,0.980957,5.178105,normal
111302,-0.140381,0.100830,0.960205,-5.022901,2.335878,-0.526718,0.975637,5.564466,normal
111322,-0.147217,0.103271,0.960693,-4.900764,2.664122,-0.717557,0.977379,5.624048,normal
111342,-0.149658,0.097412,0.970459,-4.900764,2.282443,-0.290076,0.986751,5.413980,normal
111362,-0.144043,0.102539,0.959717,-4.748092,2.175573,-0.641221,0.975868,5.262001,normal
111382,-0.146729,0.113281,0.960938,-4.702290,1.610687,-0.801527,0.978654,5.034708,normal
