timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
29652,-0.097412,0.037598,0.845215,-23.541985,6.862596,-14.099236,0.851640,28.286192,fall_soft
29672,-0.133057,0.020020,0.871582,-22.519083,20.320610,-10.076336,0.881907,31.961990,fall_soft
29692,-0.195557,0.011719,0.894043,-19.603054,25.519083,-5.633588,0.915255,32.668648,fall_soft
29712,-0.252686,0.026367,0.804443,-15.129771,27.816793,-3.183206,0.843608,31.824781,fall_soft
29732,-0.364502,0.048340,0.789551,-10.381680,27.740458,-8.007633,0.870970,30.682804,fall_soft
29752,-0.399414,0.072998,0.806152,-5.442748,16.870230,-9.656488,0.902631,20.186033,fall_soft
29772,-0.279785,0.057129,0.799561,-2.618321,6.557252,-6.541985,0.849023,9.625525,fall_soft
29792,-0.151855,0.026367,0.842773,-1.839695,6.229008,-3.725191,0.856751,7.487460,fall_soft
29812,-0.165771,0.051270,0.880371,-3.931298,21.167938,-5.259542,0.897308,22.163021,fall_soft
29832,-0.276367,-0.027344,0.832031,-10.793893,32.045803,-5.862596,0.877156,34.319260,fall_soft
29852,-0.458008,0.028809,0.774902,-2.083969,25.824427,-12.343512,0.900597,28.698540,fall_soft
29872,-0.498291,0.123535,0.835205,-4.160306,6.137404,-13.977099,0.980368,15.821984,fall_soft
29892,-0.299316,0.059570,0.849365,-10.603053,-5.343512,-11.022901,0.902530,16.201302,fall_soft
29912,-0.171631,0.027100,0.843506,-17.106871,7.938931,-15.030535,0.861216,24.116148,fall_soft
29932,-0.276611,0.003418,0.811035,-23.694656,16.290077,-14.435115,0.856915,32.174149,fall_soft
29952,-0.383789,-0.052002,0.807617,-16.984734,9.374045,-11.396947,0.895681,22.499872,fall_soft
29972,-0.387207,-0.024170,0.850586,-10.954199,2.320611,-10.625955,0.934885,15.436665,fall_soft
29992,-0.368408,0.002197,0.865723,-11.664123,5.595420,-16.900763,0.940853,21.283709,fall_soft
30012,-0.380859,0.023682,0.857178,-18.870230,-1.259542,-15.053435,0.938279,24.171843,fall_soft
30032,-0.299072,-0.054688,0.847168,-19.091602,-9.251908,-10.763359,0.900071,23.789431,fall_soft
30052,-0.256348,-0.065918,0.866455,-15.061069,-4.847328,-8.694656,0.905982,18.053514,fall_soft
30072,-0.298584,-0.041504,0.865479,-13.282443,5.160306,-9.267176,0.916476,16.998016,fall_soft
30092,-0.375732,-0.013916,0.860352,-11.305344,7.656488,-8.702291,0.938921,16.191433,fall_soft
30112,-0.361328,-0.013428,0.863037,-7.938931,2.641221,-4.580153,0.935720,9.538369,fall_soft
30132,-0.310791,-0.009277,0.892578,-7.923664,1.419847,-2.847328,0.945184,8.538601,fall_soft
30152,-0.354736,-0.002441,0.879395,-11.114504,2.671756,-2.351145,0.948250,11.670404,fall_soft
30172,-0.392090,-0.025879,0.832520,-11.236641,1.526718,-3.824427,0.920594,11.967423,fall_soft
30192,-0.389404,-0.058105,0.854004,-6.885496,1.389313,-4.167939,0.940391,8.167739,fall_soft
30212,-0.363281,-0.061035,0.853760,-3.916031,2.450382,-3.778626,0.929841,5.968055,fall_soft
30232,-0.353271,-0.056641,0.867188,-1.633588,3.839695,-3.778626,0.938095,5.629376,fall_soft
30252,-0.338135,-0.057861,0.897949,-0.297710,3.709924,-1.786260,0.961247,4.128304,fall_soft
30272,-0.352539,-0.033447,0.917969,0.297710,6.175572,-2.274809,0.983905,6.587950,fall_soft
30292,-0.389648,-0.025146,0.917236,-2.152672,5.389313,-4.206107,0.996886,7.167288,fall_soft
