timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
31842,0.090088,-0.870117,-0.526123,-4.763359,2.045802,-0.938931,1.020796,5.268442,lying
31862,0.090820,-0.872070,-0.524414,-5.045802,1.732824,0.076336,1.021648,5.335599,lying
31882,0.086426,-0.874268,-0.534180,-5.312977,1.343511,0.549618,1.028183,5.507707,lying
31902,0.083984,-0.873779,-0.520264,-5.335878,2.038168,0.030534,1.020401,5.711975,lying
31922,0.079834,-0.877686,-0.530273,-5.206107,2.152672,-0.633588,1.028540,5.669125,lying
31942,0.087402,-0.873291,-0.530273,-5.000000,2.297710,-0.458015,1.025410,5.521707,lying
31962,0.084961,-0.875732,-0.522461,-5.137404,1.748092,0.038168,1.023275,5.426805,lying
31982,0.089844,-0.870361,-0.525391,-5.320611,1.183206,0.824427,1.020606,5.512581,lying
32002,0.090332,-0.880127,-0.538574,-4.984733,2.282443,-0.335878,1.035783,5.492715,lying
32022,0.087158,-0.868896,-0.523682,-4.931298,2.053435,-0.435115,1.018244,5.359442,lying
32042,0.087891,-0.869141,-0.526611,-5.007634,2.106870,-0.603053,1.020024,5.466166,lying
32062,0.083008,-0.873779,-0.533447,-4.885496,2.541985,-0.908397,1.027106,5.581662,lying
32082,0.086182,-0.876709,-0.529541,-4.870229,2.496183,-0.984733,1.027842,5.560554,lying
32102,0.085938,-0.875488,-0.529297,-4.549618,2.045802,-0.625954,1.026655,5.027539,lying
32122,0.085205,-0.878662,-0.523682,-5.038168,1.656489,-0.335878,1.026426,5.314123,lying
32142,0.088135,-0.875977,-0.523193,-5.198473,1.496183,0.221374,1.024126,5.414028,lying
32162,0.083984,-0.869141,-0.526611,-5.114504,1.633588,0.030534,1.019695,5.369143,lying
32182,0.085449,-0.875000,-0.528076,-4.793893,1.908397,0.053435,1.025569,5.160063,lying
32202,0.086426,-0.874512,-0.532471,-5.358778,1.633588,-0.145038,1.027504,5.604119,lying
32222,0.090088,-0.872314,-0.530273,-5.969466,2.236641,-0.221374,1.024811,6.378565,lying
32242,0.077393,-0.877197,-0.531494,-5.625954,2.961832,-1.732824,1.028567,6.589878,lying
32262,0.084229,-0.879883,-0.537354,-4.374046,2.725191,-1.763359,1.034426,5.446868,lying
32282,0.085938,-0.875488,-0.535889,-5.946565,1.725191,1.519084,1.030069,6.375385,lying
